"id_train","x","y","z"
118,0.758816,0.443839,-3.303002267
119,0.794156,0.003677,1.140021648
120,0.039796,0.917418,-2.339570785
121,0.754833,0.09279,1.208620431
122,0.970138,0.775525,0.40203983
123,0.250446,0.804929,-3.877651416
124,0.717937,0.692073,0.398181464
125,0.188479,0.721248,-1.249295872
126,0.345846,0.272709,-0.183964736
127,0.967926,0.303899,-2.375447186
128,0.205493,0.877363,-4.436148226
129,0.231464,0.044862,-1.175822934
130,0.3299,0.65391,-2.947198602
131,0.980621,0.571405,0.239664498
132,0.081285,0.739986,1.681242147
133,0.767193,0.087816,0.762451483
134,0.087465,0.866011,-2.629752157
135,0.352667,0.12398,3.337687368
136,0.673823,0.686229,0.689953453
137,0.707424,0.794095,0.172880122
138,0.537774,0.042115,2.991359307
139,0.12256,0.80296,-1.973773113
140,0.507103,0.624994,-2.023061507
141,0.205371,0.755734,-2.787334055
142,0.726329,0.048875,1.958573026
143,0.099886,0.741665,0.959585783
144,0.714229,0.604486,0.657654148
145,0.348806,0.336187,-1.210341388
146,0.040314,0.959792,-2.792075272
147,0.756344,0.929702,0.228175224
148,0.335485,0.392706,-0.213044755
149,0.853773,0.846662,0.623072368
150,0.12079,0.761532,-0.541661761
151,0.537667,0.701213,-2.161090343
152,0.024537,0.853925,-0.355203502
153,0.985229,0.449256,-0.420931496
154,0.87895,0.60943,3.204929563
155,0.516228,0.721111,-2.365780936
156,0.820951,0.637964,0.334143659
157,0.062684,0.610437,1.82120532
158,0.235264,0.373816,0.538353573
159,0.285588,0.04979,4.909710544
160,0.418891,0.112352,6.214540817
161,0.543496,0.276295,1.0257019
162,0.581857,0.191531,0.980492033
163,0.44242,0.781064,-2.617343744
164,0.812985,0.956909,0.604303289
165,0.745006,0.588815,-0.617833003
166,0.983825,0.633494,0.503664562
167,0.131868,0.057862,0.562186338
168,0.581704,0.499107,-4.135106032
169,0.455253,0.31104,1.327965124
170,0.52932,0.434363,-3.012090978
171,0.522667,0.917342,-0.4213444
172,0.297246,0.517861,2.062035679
173,0.893843,0.216602,-2.493356527
174,0.866697,0.878172,0.744758312
175,0.551705,0.57055,-3.385062379
176,0.57879,0.299336,-0.40587771
177,0.584268,0.566461,-3.496868539
178,0.875212,0.350683,-2.845039186
179,0.48452,0.99501,1.615980426
180,0.512657,0.840558,-1.251834598
181,0.342153,0.765484,-4.199737934
182,0.426612,0.032074,1.999945788
183,0.775555,0.792737,0.20610349
184,0.568505,0.571908,-3.468898204
185,0.197986,0.40618,0.679251603
186,0.071931,0.682277,2.393318517
187,0.516274,0.207736,0.466702197
188,0.019699,0.006775,-3.365686742
189,0.366827,0.065248,0.205886043
190,0.100587,0.224475,3.128009458
191,0.981598,0.260151,-2.75743293
192,0.208667,0.985733,-2.921110396
193,0.120638,0.59527,0.010942589
194,0.674479,0.808255,0.166659936
195,0.412345,0.783627,-3.304062336
196,0.453712,0.184115,1.133632684
197,0.89514,0.014572,0.18572692
198,0.54612,0.781918,-1.524576557
199,0.449668,0.775143,-2.380177787
200,0.612879,0.919768,0.069509308
201,0.650675,0.510567,-2.577158537
202,0.637873,0.80502,-0.392851222
203,0.148974,0.093385,-1.937537809
204,0.818357,0.294087,-4.160940979
205,0.155871,0.026749,-0.522581634
206,0.254368,0.357046,0.618441984
207,0.813352,0.490867,-1.878658127
208,0.966979,0.529519,0.165891565
209,0.237888,0.1888,1.528776782
210,0.945357,0.560266,0.988436648
211,0.209461,0.694438,-0.526498058
212,0.516014,0.888243,-0.736555798
213,0.563638,0.67924,-2.340036731
214,0.002075,0.960769,-2.607337342
215,0.329397,0.728313,-4.260826467
216,0.557198,0.679774,-2.373178707
217,0.675883,0.964508,1.491409704
218,0.899367,0.347677,-2.296931039
219,0.080385,0.064851,-2.885804122
220,0.868421,0.907469,0.578958426
221,0.01442,0.647532,0.056341889
222,0.476829,0.395041,0.305956211
223,0.504158,0.562417,-2.562948398
224,0.742901,0.465263,-3.209642593
225,0.011963,0.203265,1.137972603
226,0.396674,0.00174,0.680061076
227,0.36527,0.587549,-2.256120682
228,0.292241,0.388464,-1.22107017
229,0.163058,0.910353,-4.480363787
230,0.91078,0.662913,2.456407463
231,0.155215,0.5906,0.565115976
232,0.095491,0.670741,1.902231228
233,0.431128,0.45626,-0.323088627
234,0.260273,0.020294,-0.984036539
235,0.162463,0.981918,-3.676296313
236,0.642588,0.865339,0.080889974
237,0.630289,0.798489,-0.475805685
238,0.159731,0.715251,-0.136876861
239,0.297063,0.345724,-1.107313964
240,0.239231,0.651591,1.669124569
241,0.761486,0.452873,-3.005547798
242,0.149691,0.304448,0.897408633
243,0.99498,0.415106,-0.802957191
244,0.695094,0.917235,0.738282356
245,0.53846,0.007767,4.84438744
246,0.152377,0.216602,2.827068765
247,0.667185,0.351431,-3.970774724
248,0.325856,0.670726,-2.967820922
249,0.922972,0.224796,-3.03329988
250,0.304326,0.783566,-4.078331513
251,0.297383,0.468269,1.174313654
252,0.210986,0.569329,2.303386614
253,0.13048,0.163638,-0.64271093
254,0.278202,0.212848,5.434423096
255,0.669154,0.518532,-1.503468429
256,0.942367,0.959731,0.845751788
257,0.211734,0.465721,-1.03829177
258,0.573571,0.640726,-2.543597814
259,0.546822,0.229175,1.093652907
260,0.951766,0.355444,-1.854206565
261,0.431739,0.515679,-1.544397139
262,0.874189,0.248325,-3.234624149
263,0.610727,0.612894,-2.156314847
264,0.850309,0.53753,0.28829054
265,0.481636,0.083238,6.540991971
266,0.491707,0.83798,-1.255748656
267,0.58912,0.829023,-0.801630606
268,0.802808,0.598657,-0.508532755
269,0.282002,0.530449,2.934426575
270,0.424933,0.475883,-0.640878758
271,0.727687,0.953231,0.843276751
272,0.928389,0.119509,-2.263173534
273,0.758648,0.438804,-3.254694604
274,0.512703,0.017807,5.902879661
275,0.004257,0.88835,-0.798870034
276,0.256062,0.06453,4.749492605
277,0.677546,0.342641,-3.726185707
278,0.112978,0.095918,1.370708722
279,0.309895,0.593561,0.199177043
280,0.282612,0.73109,-3.013293041
281,0.394949,0.297154,-1.210277283
282,0.190341,0.860716,-4.413104696
283,0.289006,0.166873,3.21848683
284,0.77203,0.14374,-1.355503123
285,0.064225,0.224414,-0.305279634
286,0.424735,0.718822,-3.257132861
287,0.824353,0.502007,-1.057374734
288,0.117067,0.241444,3.339682812
289,0.848051,0.035309,0.477602551
290,0.601709,0.655833,-2.227230714
291,0.679057,0.728267,0.420458194
292,0.753094,0.912688,0.497670893
293,0.491157,0.965759,0.64164984
294,0.648051,0.918532,0.581425474
295,0.016724,0.647913,0.238559036
296,0.114015,0.417227,5.25518985
297,0.620981,0.115831,1.244911651
298,0.089296,0.655253,2.000884867
299,0.726696,0.40499,-4.012556977
300,0.688273,0.131701,4.48037512
301,0.020127,0.969436,-2.895791521
302,0.756161,0.239353,-3.414194236
303,0.834974,0.049668,0.014650237
304,0.635264,0.004456,-0.528506692
305,0.186526,0.469642,-1.426190008
306,0.763958,0.618723,-0.592707022
307,0.449683,0.389273,1.034376531
308,0.229206,0.938979,-2.951574793
309,0.006867,0.839551,0.629087415
310,0.719921,0.221286,-1.574009197
311,0.69041,0.490776,-2.193222985
312,0.891951,0.276005,-3.014472119
313,0.381277,0.513237,-0.632022493
314,0.379828,0.993317,-0.91977975
315,0.423941,0.896635,-1.481692381
316,0.355901,0.370352,-0.215686062
317,0.126696,0.185611,1.642211084
318,0.303502,0.765286,-4.118237534
319,0.950546,0.245502,-3.055050346
320,0.278737,0.030716,2.548282782
321,0.354162,0.963439,-1.73920807
322,0.852308,0.565286,0.903371064
323,0.067689,0.039933,-0.205766718
324,0.46453,0.883604,-0.888849134
325,0.824277,0.407477,-2.857684303
326,0.535821,0.161273,-0.310547884
327,0.387472,0.015152,0.421198161
328,0.431037,0.546822,-1.988200132
329,0.214893,0.063981,-1.42385576
330,0.655329,0.206821,1.498238455
331,0.204166,0.391623,1.484779354
332,0.331563,0.066728,1.288429159
333,0.606546,0.600717,-2.463384246
334,0.844785,0.370031,-2.987813384
335,0.301274,0.163653,3.199973042
336,0.472236,0.670634,-1.591041424
337,0.332525,0.297887,-0.715743588
338,0.650721,0.669184,0.048622818
339,0.883604,0.491447,0.359966776
340,0.966079,0.440101,-0.740183851
341,0.726513,0.828199,0.186723696
342,0.193454,0.556497,1.076476033
343,0.563241,0.303273,-0.064226569
344,0.983139,0.898299,0.588679384
345,0.105852,0.244099,3.739584202
346,0.250126,0.771633,-3.546776116
347,0.534066,0.280323,1.234426108
348,0.789105,0.163607,-2.620784319
349,0.925109,0.677546,1.836827452
350,0.194629,0.067247,-2.686719226
351,0.237797,0.71078,-1.315826242
352,0.808515,0.333028,-3.895070615
353,0.124102,0.586358,0.023213757
354,0.624292,0.649439,-1.21011114
355,0.601633,0.562341,-3.400954149
356,0.275746,0.579309,3.538656401
357,0.098299,0.955489,-4.062701007
358,0.868406,0.915511,0.945844672
359,0.700923,0.054231,2.53381487
360,0.557534,0.585382,-3.661147168
361,0.547448,0.795743,-1.233741908
362,0.277134,0.371466,-1.087266081
363,0.253574,0.196017,2.820062911
364,0.235798,0.071778,2.800622663
365,0.020935,0.216678,-0.899439255
366,0.691768,0.076188,3.564947963
367,0.563958,0.196887,0.783214513
368,0.475319,0.079667,7.246597278
369,0.37145,0.093507,2.111078584
370,0.740368,0.228901,-2.879731276
371,0.207218,0.951446,-3.459860756
372,0.931014,0.512779,0.318873019
373,0.583093,0.473869,-4.105889182
374,0.025971,0.912261,-1.995268813
375,0.716915,0.93489,0.745033906
376,0.333516,0.164752,4.770847498
377,0.771817,0.764385,-0.01902502
378,0.245106,0.256016,5.404194622
379,0.534829,0.098543,-0.284645874
380,0.058106,0.735653,2.297339999
381,0.578058,0.896437,-0.312191757
382,0.341283,0.909606,-2.670423253
383,0.611322,0.324208,-2.173538323
384,0.963928,0.868894,0.55811561
385,0.357977,0.260533,-0.191088717
386,0.86978,0.757702,1.137520393
387,0.282734,0.427146,-0.33664388
388,0.882338,0.926528,1.235456799
389,0.597559,0.448814,-4.480999174
390,0.880552,0.582055,3.071082634
391,0.16257,0.543587,-0.578990227
392,0.589578,0.923476,-0.067309415
393,0.919966,0.660517,2.078373747
394,0.86865,0.846815,0.595193922
395,0.915572,0.158389,-2.176720691
396,0.446799,0.897368,-0.989185914
397,0.943954,0.166766,-3.108734848
398,0.520943,0.24831,1.152664859
399,0.787686,0.39791,-3.696760848
400,0.944091,0.070375,-3.230487336
401,0.395026,0.750103,-3.869724556
402,0.093584,0.921752,-3.822602414
403,0.136522,0.841474,-3.489607175
404,0.964187,0.539086,0.44353664
405,0.753628,0.509804,-2.219591896
406,0.682918,0.500481,-1.807106854
407,0.453544,0.436683,-0.286252653
408,0.395178,0.945678,-1.400365592
409,0.987015,0.178698,-3.43582074
410,0.580758,0.393088,-3.254781957
411,0.166384,0.901167,-4.430391235
412,0.363256,0.4392,0.978585935
413,0.634394,0.519478,-2.9973313
414,0.68278,0.06041,2.908485288
415,0.916716,0.539773,1.476842531
416,0.16228,0.051179,0.451114373
417,0.764431,0.017823,1.036130095
418,0.202686,0.152575,4.278740237
419,0.468452,0.035157,6.536360912
420,0.891783,0.497734,0.655906803
421,0.541299,0.664317,-2.639830455
422,0.838041,0.436896,-2.065774148
423,0.887953,0.414038,-1.326087081
424,0.422385,0.682017,-3.270922045
425,0.672419,0.459922,-3.352504901
426,0.582193,0.888685,-0.318751112
427,0.760845,0.528756,-1.813940535
428,0.006638,0.278035,-1.775098142
429,0.421195,0.261509,-1.019049732
430,0.334783,0.758373,-4.360753967
431,0.937819,0.197818,-3.279884505
432,0.916136,0.211856,-2.683166522
433,0.095628,0.635615,1.379196333
434,0.919738,0.245274,-2.979198281
435,0.269093,0.257542,5.963742513
436,0.116197,0.444419,4.075343309
437,0.568414,0.111955,-1.062673647
438,0.437919,0.74995,-2.909652573
439,0.569909,0.975692,0.11024517
440,0.401755,0.977188,-0.832364995
441,0.642466,0.277211,-1.356618306
442,0.372885,0.66978,-3.994953987
443,0.732616,0.797345,0.054288071
444,0.977173,0.953689,0.531455192
445,0.062654,0.32578,1.576146235
446,0.506142,0.70222,-2.053815274
447,0.042161,0.384192,-0.007294129
448,0.142367,0.13608,-2.055850184
449,0.232624,0.48983,0.514661822
450,0.534493,0.987884,0.487126844
451,0.517983,0.950332,0.157923549
452,0.521141,0.457771,-3.204592086
453,0.06717,0.330053,0.831537592
454,0.321157,0.51252,1.116174461
455,0.389715,0.102312,4.30027576
456,0.597101,0.336629,-2.081972404
457,0.061479,0.501991,5.085817019
458,0.017136,0.288121,0.713857366
459,0.310201,0.065354,3.285694153
460,0.541543,0.000458,4.862398281
461,0.404623,0.532311,-1.745130234
462,0.190494,0.794263,-3.473002481
463,0.598138,0.538048,-3.646239445
464,0.774182,0.222324,-3.626336113
465,0.212833,0.84007,-4.200805091
466,0.913161,0.915801,1.028596454
467,0.158526,0.579461,0.456164712
468,0.149905,0.124224,-2.465729131
469,0.696498,0.642512,1.40932952
470,0.769039,0.172351,-2.251796508
471,0.982422,0.542168,0.319865938
472,0.557794,0.337057,-0.796009285
473,0.148867,0.983764,-3.823401239
474,0.824338,0.726116,0.252752841
475,0.455894,0.298009,1.146541906
476,0.852461,0.759564,0.741029098
477,0.132174,0.484733,0.001941998
478,0.193072,0.073976,-2.781674305
479,0.819287,0.425467,-2.526173687
480,0.971237,0.884703,0.646447586
481,0.01677,0.0168,-3.497226902
482,0.323491,0.503792,1.239662928
483,0.045518,0.420325,2.419952018
484,0.507286,0.303212,1.446717378
485,0.677211,0.352636,-3.769056274
486,0.490959,0.983337,1.047773753
487,0.048844,0.241474,-0.418114733
488,0.409522,0.686641,-3.824108119
489,0.059358,0.854368,-1.378893495
490,0.874876,0.376715,-2.190029949
491,0.884306,0.245731,-2.920639881
492,0.520089,0.39823,-1.725770732
493,0.601617,0.878035,-0.253494429
494,0.171328,0.731334,-1.324903114
495,0.946685,0.534188,0.627782532
496,0.902693,0.938796,1.178844891
497,0.974075,0.120974,-3.891076486
498,0.13933,0.688487,1.037662996
499,0.278248,0.353887,-0.670015948
500,0.944976,0.209506,-3.333341988
501,0.822354,0.020447,0.960182674
502,0.399908,0.955047,-1.190963859
503,0.260822,0.046952,2.960645244
504,0.665171,0.803311,0.055117464
505,0.197726,0.34966,4.531211867
506,0.367544,0.052399,0.019574353
507,0.860716,0.559106,1.488134242
508,0.200153,0.054582,-2.392174797
509,0.507149,0.778347,-1.775973618
510,0.60531,0.84184,-0.487498176
511,0.745983,0.862699,0.298518861
512,0.87129,0.922667,1.019891551
513,0.498833,0.267231,1.363758996
514,0.715129,0.336522,-4.191267328
515,0.424125,0.143969,4.716839574
516,0.864942,0.133104,-1.27201995
517,0.88542,0.755993,1.132108784
518,0.076371,0.420432,4.617680499
519,0.642176,0.432868,-4.154451547
520,0.611322,0.364584,-3.544057227
521,0.024826,0.904448,-1.675250967
522,0.131838,0.018387,-4.133766672
523,0.982467,0.824567,0.420007983
524,0.061524,0.64213,1.968564776
525,0.828641,0.041596,0.256612851
526,0.609506,0.546883,-3.222914804
527,0.554437,0.171359,0.157819869
528,0.34493,0.301091,-1.319355867
529,0.482002,0.177249,1.094357812
530,0.629129,0.584619,-1.936592416
531,0.102235,0.684932,2.043137942
532,0.663462,0.342931,-3.644182151
533,0.333806,0.455177,1.174967507
534,0.1364,0.178302,1.637008417
535,0.676982,0.607492,1.498971448
536,0.335027,0.544366,0.025612871
537,0.654108,0.727535,-0.068406584
538,0.845914,0.278386,-3.877309204
539,0.436225,0.489586,-1.31432075
540,0.176226,0.563256,0.540615859
541,0.720272,0.169543,0.667478994
542,0.207736,0.348241,4.098214515
543,0.725124,0.680964,0.086738233
544,0.812558,0.93846,0.692509202
545,0.907805,0.494148,0.52466505
546,0.40444,0.741955,-3.790583535
547,0.288579,0.235355,5.871072521
548,0.850187,0.720455,0.83385478
549,0.982406,0.73959,0.374327023
550,0.378149,0.646265,-3.977455231
551,0.494804,0.871794,-0.784314005
552,0.507485,0.180926,0.281464377
553,0.251499,0.329564,2.88516312
554,0.748577,0.840696,0.151530888
555,0.285908,0.513542,2.541207793
556,0.922606,0.937743,1.11877481
557,0.679057,0.341695,-3.712022058
558,0.827939,0.090501,-0.945291104
559,0.893126,0.455726,-0.55054896
560,0.619501,0.161975,1.803384404
561,0.203372,0.38703,1.741987921
562,0.297215,0.982696,-1.193788844
563,0.857267,0.37705,-2.56273372
564,0.373709,0.09546,2.362165726
565,0.460136,0.240497,0.141637247
566,0.41912,0.958083,-0.585956916
567,0.959609,0.758785,0.525485321
568,0.051286,0.238727,-0.204897305
569,0.515862,0.064393,3.696850944
570,0.863828,0.384497,-2.226804014
571,0.247227,0.819699,-4.027533157
572,0.255009,0.955337,-1.990863931
573,0.249561,0.96286,-1.879592854
574,0.726009,0.916991,0.61307808
575,0.106706,0.062196,-1.167186565
576,0.071931,0.281697,3.921003785
577,0.575494,0.12781,-0.419230179
578,0.229038,0.780926,-3.801643395
579,0.732586,0.67744,0.005919754
580,0.759548,0.777295,-0.001058828
581,0.187701,0.277104,1.878042217
582,0.642588,0.064332,0.715600991
583,0.488579,0.468101,-2.085063894
584,0.721141,0.585397,-0.188864717
585,0.033402,0.063722,1.689700522
586,0.518883,0.153201,-0.174823796
587,0.04802,0.068467,-0.588207196
588,0.699275,0.925719,1.077695173
589,0.137453,0.305058,0.218953736
590,0.881025,0.27924,-3.132486439
591,0.672602,0.922362,0.680076814
592,0.836728,0.512078,-0.589525684
593,0.647868,0.702495,-0.573430412
594,0.991608,0.837034,0.597661094
595,0.916258,0.14107,-1.908338994
596,0.976333,0.537331,0.37675172
597,0.677562,0.978302,1.931140493
598,0.108797,0.832364,-2.537531162
599,0.168566,0.219028,1.719556114
600,0.611673,0.920089,0.073067123
601,0.443397,0.273106,0.00395395
602,0.948226,0.566125,0.838795002
603,0.39791,0.264622,-1.435190083
604,0.18088,0.291341,2.297693151
605,0.34789,0.237858,2.069661929
606,0.128923,0.045975,-1.025052314
607,0.367514,0.47686,0.617442905
608,0.76733,0.774365,0.240195506
609,0.814908,0.08072,-0.483469036
610,0.244617,0.178882,2.0423092
611,0.307912,0.914305,-2.703770705
612,0.557931,0.428412,-3.446153579
613,0.570504,0.882826,-0.423183504
614,0.250706,0.468574,0.40726549
615,0.390265,0.535012,-1.678141812
616,0.574823,0.339422,-1.650992172
617,0.132128,0.176226,1.016026497
618,0.710292,0.516121,-1.524298323
619,0.754498,0.681727,-0.221173836
620,0.399008,0.901778,-1.610564418
621,0.193866,0.117815,1.929266495
622,0.486458,0.012085,5.583911123
623,0.658534,0.203784,1.672037551
624,0.764233,0.467933,-2.861196621
625,0.201221,0.786923,-3.506563425
626,0.615732,0.896407,0.114139344
627,0.620249,0.771572,-0.98052871
628,0.155505,0.33817,3.899315967
629,0.097108,0.962585,-3.93650943
630,0.020081,0.505135,6.242197313
631,0.626062,0.616846,-1.310918549
632,0.876524,0.021469,0.455086052
633,0.481041,0.516091,-1.928055435
634,0.788067,0.582788,-0.881610581
635,0.192782,0.540703,0.420445656
636,0.055818,0.729137,2.267324917
637,0.487007,0.63331,-1.270392492
638,0.254841,0.890257,-3.463154247
639,0.803769,0.412741,-3.102977796
640,0.486839,0.483421,-2.011506735
641,0.39176,0.526238,-1.401281227
642,0.121248,0.573342,-0.469306598
643,0.150484,0.082826,-1.018623672
644,0.530388,0.120638,-0.505912676
645,0.561044,0.933074,0.015825383
646,0.232425,0.48336,0.114487339
647,0.727398,0.413962,-3.840519332
648,0.613687,0.424598,-4.35397747
649,0.200931,0.477653,-1.168655009
650,0.409323,0.366995,1.025198815
651,0.220417,0.051545,-1.836911973
652,0.622095,0.348852,-3.216903115
653,0.481682,0.7608,-1.957573948
654,0.307073,0.589395,0.520313894
655,0.188663,0.64947,1.247834814
656,0.701472,0.392508,-4.039002173
657,0.671336,0.598428,1.178665784
658,0.455192,0.794263,-2.089310406
659,0.662089,0.374655,-3.927313553
660,0.007019,0.241855,-2.476494493
661,0.291066,0.563622,2.417483136
662,0.414511,0.702831,-3.748458051
663,0.947036,0.928634,0.519276851
664,0.33962,0.936233,-2.405045328
665,0.661372,0.853208,0.272694591
666,0.436667,0.259449,-0.52506596
667,0.010849,0.616693,1.048597742
668,0.560784,0.627314,-3.127362691
669,0.509178,0.234119,0.969091621
670,0.641657,0.28896,-1.884226164
671,0.216037,0.595315,2.609143157
672,0.035065,0.054551,2.131937196
673,0.037064,0.899382,-1.905344357
674,0.073304,0.568322,1.50092974
675,0.45069,0.411765,0.527238526
676,0.509071,0.394995,-1.069163106
677,0.854322,0.093462,-0.644370486
678,0.531701,0.971069,0.131675054
679,0.376913,0.686656,-4.099915499
680,0.065309,0.07425,-2.227113062
681,0.791424,0.979232,0.557937015
682,0.322179,0.437079,0.692124459
683,0.271992,0.640803,1.695302655
684,0.639612,0.2907,-1.809750986
685,0.900267,0.779812,1.117979804
686,0.865873,0.552926,1.635832014
687,0.667231,0.22649,0.444649246
688,0.229831,0.398428,-0.683313787
689,0.655436,0.345312,-3.559422575
690,0.077455,0.247166,3.225500756
691,0.728252,0.756527,0.074355279
692,0.242252,0.039322,-0.78403398
693,0.480079,0.339971,1.296921564
694,0.941344,0.028885,-2.539700876
695,0.228061,0.969635,-2.356906234
696,0.608408,0.371862,-3.365999692
697,0.850767,0.314519,-3.597864851
698,0.732952,0.162417,0.13582324
699,0.550835,0.242588,1.226726228
700,0.025788,0.892256,-1.312556512
701,0.575219,0.986099,0.239700986
702,0.339818,0.541009,-0.17297346
703,0.338659,0.604517,-1.940068044
704,0.343435,0.596979,-1.883625536
705,0.827741,0.105486,-1.258597303
706,0.506676,0.713649,-2.185996991
707,0.390295,0.311833,-1.009589658
708,0.879637,0.647349,2.742946773
709,0.059541,0.59353,2.118184133
710,0.789578,0.019287,1.088621702
711,0.008057,0.576486,3.852801602
712,0.011841,0.103777,-1.187308382
713,0.647807,0.730144,-0.346230017
714,0.805814,0.672786,-0.054680597
715,0.36817,0.81268,-3.65426518
716,0.547387,0.30869,0.278737611
717,0.961608,0.738735,0.579743019
718,0.334951,0.511574,0.824412205
719,0.218662,0.278141,4.506086407
720,0.411337,0.52726,-1.797962122
721,0.052735,0.666819,2.037737945
722,0.453254,0.423453,-0.044352259
723,0.436805,0.115404,6.435197995
724,0.61091,0.787701,-0.764069495
725,0.454658,0.963241,0.341431211
726,0.812421,0.51458,-1.381568548
727,0.105501,0.585962,-0.007311877
728,0.62295,0.0112,-0.549446723
729,0.651713,0.304646,-2.577464232
730,0.2215,0.79913,-4.155138656
731,0.814832,0.440497,-2.667755154
732,0.974044,0.130602,-3.847652856
733,0.02948,0.702281,1.157393326
734,0.215579,0.42945,-0.972596152
735,0.373785,0.557702,-1.830312148
736,0.881804,0.131029,-0.470603495
737,0.660639,0.34818,-3.525263816
738,0.563638,0.395087,-2.831147354
739,0.213275,0.185412,1.499189485
740,0.787106,0.363958,-4.020641503
741,0.308721,0.136461,1.852128468
742,0.840452,0.89485,0.734331478
743,0.848234,0.076341,-0.58605444
744,0.464256,0.446509,-0.632810527
745,0.361501,0.844602,-3.109024699
746,0.560372,0.172427,0.246827155
747,0.16141,0.074571,-1.510099456
748,0.541405,0.574868,-3.603222606
749,0.190524,0.570108,1.349182967
750,0.270146,0.27953,5.141616907
751,0.724941,0.471504,-2.903052722
752,0.796811,0.585916,-0.469493624
753,0.986145,0.477317,-0.188522964
754,0.87834,0.520912,1.001701726
