x,y,z1,z2
0.315862,0.451896,0.773256,-1.405125
0.387472,0.471183,0.774458,-0.1823
0.822873,0.149081,0.577278,-0.131954
0.163439,0.31136,0.384262,-0.187482
0.173846,0.383612,0.735566,-0.449477
0.392203,0.247318,-0.856693,-0.932979
0.91249,0.429999,0.061845,1.242175
0.738827,0.321431,0.169994,-0.441426
0.768978,0.156451,0.290705,-0.632196
0.613291,0.254322,-0.048724,0.634542
0.380972,0.26659,-0.223557,-1.558335
0.151858,0.398993,0.400204,-0.415337
0.797391,0.00763,0.205899,0.202107
0.907805,0.207202,0.914145,-0.312643
0.451957,0.298009,-0.228481,-0.582361
0.701747,0.367834,-0.074736,-0.183522
0.745861,0.161654,0.807819,-0.45521
0.64744,0.467826,0.151043,0.75035
0.980606,0.233982,0.31449,-0.577653
0.885176,0.063478,0.767522,-0.013657
0.278233,0.258991,0.055394,-1.786198
0.418219,0.163638,-0.153372,-1.446309
0.021378,0.464714,0.317665,0.479405
0.78822,0.281956,1.049487,-0.613535
0.944503,0.278706,0.163573,-0.346375
0.648447,0.023713,-0.416187,-1.122698
0.773449,0.37322,0.488732,-0.785325
0.614023,0.047929,-0.559485,-0.897484
0.941329,0.182361,0.33585,-0.01289
0.743221,0.08687,-0.138405,-0.826282
0.093919,0.161898,-0.366341,-0.313391
0.543572,0.063523,-0.685936,-1.093697
0.648325,0.497749,0.553257,0.049642
0.609598,0.420874,-0.596228,-1.095667
0.836744,0.395285,0.424794,-0.46174
0.831067,0.407324,0.645733,0.634965
0.190829,0.263325,0.77216,-1.462419
0.137911,0.42771,0.200997,-1.274325
0.615747,0.090059,-0.29534,-0.903407
0.553216,0.266865,-0.13539,-0.478073
0.36054,0.425086,0.426282,0.22823
0.866651,0.112703,0.767323,0.407299
0.066819,0.009918,-0.783178,-2.102947
0.360937,0.204196,-0.291767,-0.957382
0.809598,0.496483,0.475595,0.090556
0.746258,0.157107,0.634851,-0.348331
0.683131,0.404135,0.631119,-0.279017
0.419883,0.118273,-0.722756,-0.204623
0.210971,0.282414,0.020589,-1.07075
0.513603,0.075364,-0.081428,-0.512022
0.2103,0.3075,0.999971,-1.335812
0.768963,0.250965,0.797775,-0.20109
0.302419,0.046189,-0.622737,-0.589422
0.370138,0.003693,-0.326303,-1.61697
0.073243,0.041505,-0.364145,-0.697231
0.762295,0.443503,0.484191,-0.266346
0.786603,0.000763,0.781205,0.787215
0.116335,0.014664,-0.018231,-1.056596
0.754345,0.0869,-0.267184,-0.423187
0.692622,0.167636,0.051281,-0.514275
0.08304,0.149874,-0.623807,-0.457212
0.199527,0.371344,1.170028,-1.267215
0.351278,0.26714,0.027302,-1.072672
0.963149,0.300359,-0.298478,0.57939
0.196017,0.052461,-0.219148,-1.14391
0.248539,0.036881,-0.782893,-1.416231
0.226261,0.480674,0.544406,-0.427616
0.771511,0.08246,0.302841,0.292797
0.607324,0.4439,0.684947,-0.879742
0.373159,0.112428,-0.633568,-1.374988
0.216037,0.285863,0.153055,-0.565849
0.472786,0.410758,-0.707242,0.503419
0.538537,0.042985,-0.348815,-1.859226
0.518898,0.399832,0.091654,0.426495
0.342718,0.21326,-0.028273,-1.023613
0.729381,0.051789,0.007172,-0.362502
0.02443,0.272374,-0.122845,-1.254289
0.347967,0.337087,0.298784,-1.368744
0.05124,0.113893,-0.816665,-1.77163
0.752575,0.049973,-0.075267,-0.350569
0.333181,0.393927,0.621592,-0.812987
0.624033,0.237293,0.292763,-0.754627
0.062242,0.35169,0.113991,-0.188277
0.208774,0.451621,0.568531,-0.182594
0.064515,0.335805,-0.568828,-1.296979
0.364324,0.27277,-0.259347,-1.214571
0.249714,0.370108,0.720009,-0.517636
0.282139,0.060349,-0.24035,-1.350963
0.411398,0.123705,-0.274729,-0.334235
0.533532,0.275334,-0.004534,-0.469528
0.591623,0.190387,-0.153231,-1.554971
0.225666,0.16968,0.351638,-0.365312
0.869413,0.281727,0.138881,-1.526634
0.837079,0.071427,0.566168,0.776044
0.02414,0.251621,-0.196608,0.778089
0.45359,0.300252,-0.550379,-1.103473
0.134661,0.057328,-0.586978,-1.073105
0.591608,0.49398,0.602642,0.349178
0.453529,0.311818,0.332984,-1.217715
0.530358,0.429343,0.306569,-1.558529
0.540993,0.035554,-0.300654,-0.756673
0.89865,0.210971,0.49925,-0.426948
0.676127,0.336995,-0.501615,0.526884
0.845029,0.011078,0.323639,0.577278
0.287846,0.246647,-0.06468,-1.113717
0.584314,0.297673,-0.218852,-1.544007
0.327123,0.236225,-0.683245,-0.449993
0.880949,0.346654,0.796216,-0.304308
0.960998,0.480751,0.082309,0.717238
0.766186,0.285161,0.260719,-1.343779
0.298436,0.452399,1.093865,-1.692128
0.089509,0.178073,-0.269864,-1.366071
0.950332,0.388678,0.10113,1.011053
0.42945,0.041642,-0.487689,-0.845995
0.544228,0.157351,-0.162573,-1.154159
0.338796,0.229206,-0.24218,0.07079
0.207202,0.393805,0.713416,0.681274
0.822644,0.357931,0.21185,1.570121
0.876417,0.474357,0.232882,0.688935
0.519951,0.20444,0.114686,-1.26206
0.02359,0.002121,-0.961773,-1.39675
0.996323,0.294652,-0.087618,0.772501
0.802884,0.373342,0.657033,1.184239
0.363348,0.071626,-0.752703,-0.652288
0.852979,0.270619,0.506789,-1.249704
0.101396,0.228672,0.162752,0.330054
0.969558,0.263005,-0.162873,-8.90E-05
0.041474,0.129885,-0.295348,-0.345021
0.440772,0.392966,0.016068,-0.654875
0.221607,0.143709,-0.259334,-0.49756
0.472465,0.163546,-0.476833,-0.250809
0.876127,0.020691,1.120436,-0.229516
0.303288,0.422263,1.183003,0.111044
0.224628,0.171023,-0.239866,-0.248486
0.51487,0.064881,-0.273444,-0.092961
0.395575,0.177966,-0.199032,0.022528
0.42504,0.415076,0.341661,-0.758628
0.155566,0.092073,-0.520752,-0.184011
0.813336,0.290745,-0.185719,-1.249295
0.171649,0.002564,-0.2899,-0.856745
0.256992,0.358846,1.584354,-0.103605
0.808118,0.360784,-0.027438,-0.462572
0.821286,0.486992,0.422823,1.334161
0.24181,0.411276,0.962559,0.18389
0.234714,0.200137,-0.105775,-1.360817
0.14966,0.455222,0.432543,-0.018615
0.540841,0.001801,-0.298437,-1.467394
0.027848,0.33492,0.064736,-0.699012
0.525963,0.329717,-0.262633,-0.441187
0.769375,0.160174,0.158718,-0.474755
0.008911,0.1205,0.003997,-0.836483
0.085878,0.28835,-0.093064,-1.196142
0.742626,0.377386,0.718209,-0.705767
0.633692,0.114733,-0.145248,0.051689
0.902647,0.34551,0.216763,0.796557
0.077745,0.072969,-0.275118,-1.637223
0.849683,0.040009,0.856666,0.042448
0.499123,0.387182,0.490941,-1.381161
0.354025,0.136721,0.228092,-0.552397
0.749035,0.459373,0.831131,0.245008
0.622751,0.278019,0.199518,-0.65175
0.001328,0.212421,0.520202,-1.983799
0.398306,0.009003,-0.516557,-1.843389
0.293874,0.386587,0.417614,0.063826
0.241779,0.012299,-0.947261,-0.665547
0.789334,0.345449,1.162869,0.553163
0.447059,0.270573,-0.167117,-0.911517
0.414267,0.465736,-0.157735,-1.202588
0.256352,0.028855,-0.063398,0.705437
0.934264,0.440665,0.347891,1.361038
0.223377,0.081086,-0.580228,-0.31791
0.408988,0.484398,0.325014,-0.947254
0.413916,0.417945,-0.132724,-1.032192
0.298512,0.344808,-0.177688,-0.616106
0.770321,0.440421,0.198109,-0.363449
0.147936,0.305211,0.345465,-1.020962
0.986267,0.416846,-0.503302,-0.675636
0.715709,0.047791,-0.190268,0.134693
0.542916,0.002045,0.01595,-1.882768
0.5075,0.425055,0.342395,-1.556389
0.156466,0.200977,0.049372,-0.13299
0.664225,0.351537,0.246164,0.472399
0.925338,0.223362,0.172557,-0.171988
0.094285,0.15407,0.29983,-0.415457
0.303487,0.464317,0.904453,-0.407056
0.950988,0.336828,-0.08244,0.504655
0.137301,0.160388,0.113538,-0.145791
0.286625,0.188128,-0.113259,-1.505243
0.43917,0.130312,-0.225239,-0.982386
0.953719,0.067384,0.469811,0.183241
0.218204,0.462959,0.885436,-1.104452
0.536934,0.315053,-0.32114,-0.884783
0.087938,0.307424,0.759141,-0.849876
0.542229,0.226581,0.134282,-1.721176
0.945525,0.352453,0.113838,0.302453
0.887266,0.128527,0.530727,-0.206861
0.38294,0.160494,-0.612125,-0.508566
0.061631,0.445487,0.142958,-0.543872
0.515373,0.456504,-0.43795,-1.307031
0.480003,0.090898,-0.698355,-1.477894
0.566506,0.295842,-0.077445,-0.696076
0.277958,0.011246,0.232756,-0.34483
0.363561,0.447395,0.612207,-1.522944
0.102159,0.462791,0.715194,-1.069624
0.56997,0.427619,-0.197071,-1.178774
0.423209,0.471519,-0.03027,-0.736042
0.713252,0.093965,-0.589099,-0.855654
0.933257,0.119432,0.72552,-0.460767
0.759106,0.442039,0.928779,0.603551
0.508843,0.016571,-0.319563,-0.316455
0.023667,0.04242,-0.530561,-1.669725
0.252049,0.077638,-0.744544,-1.361659
0.780758,0.379004,0.490792,0.339562
0.893965,0.474266,0.532192,0.869249
0.681895,0.339528,-0.177538,-0.914396
0.117357,0.09395,-0.130007,-0.5627
0.398184,0.301579,-0.048092,-2.631326
0.016419,0.019562,-0.598309,-1.649472
0.297581,0.158679,-0.72525,-0.931293
0.608301,0.367208,-0.24782,-1.317137
0.780682,0.155612,0.480907,0.101262
0.074052,0.223011,-0.157149,-1.100434
0.067933,0.425269,0.420492,0.617765
0.114137,0.24538,-0.310639,-1.933873
0.838621,0.061677,0.076547,-0.32415
0.010849,0.313466,-0.242299,-0.126566
0.234989,0.335378,0.757788,-1.200117
0.796963,0.023621,0.580414,-1.350293
0.269795,0.137575,0.071123,-0.49298
0.662974,0.042588,-0.646244,-0.927899
0.733715,0.37612,0.500525,-0.243162
0.115526,0.42031,0.065904,0.18133
0.620615,0.116197,-0.428344,-0.862758
0.730327,0.404593,0.487448,-1.160512
0.676112,0.185397,0.244975,-0.004471
0.092943,0.070954,-0.393206,-0.754575
0.764248,0.241291,0.45618,0.736992
0.821866,0.059251,0.534126,-0.233888
0.637873,0.001083,-0.401746,-1.344482
0.18439,0.469062,1.118072,-0.675852
0.102647,0.44033,1.061061,-0.713468
0.443427,0.382818,-0.017804,-0.576944
0.243763,0.101854,-0.627184,-1.621159
0.712261,0.247303,0.603748,0.022149
0.690181,0.487266,1.191884,-1.458491
0.902831,0.269337,0.290931,-0.490687
0.473823,0.075059,-0.120711,-1.106063
0.454963,0.005982,-0.764151,0.563869
0.98024,0.178683,0.428687,-0.634396
0.351888,0.374426,0.167575,-0.24917
0.135317,0.186633,0.294016,0.284541
0.042283,0.18352,-0.019176,-0.730794
0.787839,0.47985,0.118772,0.586266
0.776898,0.412497,0.750699,-1.045143
0.949203,0.247135,0.160307,0.669803
0.734203,0.429511,0.345085,-0.459803
0.289174,0.004318,0.477683,-1.805551
0.827131,0.467826,0.459241,-0.991693
0.387045,0.011231,-1.077264,-0.647054
0.115435,0.481239,0.401748,0.393695
0.063523,0.036454,-0.77084,-0.950845
0.453529,0.061738,-1.05018,-1.085452
0.820981,0.409751,0.934071,0.576239
0.964263,0.352819,-0.410862,-0.048325
0.538857,0.156863,-0.017325,-1.333812
0.390738,0.010224,-0.455434,-0.581893
0.210544,0.068223,-0.167421,-1.290011
0.654582,0.203372,-0.449314,-0.590775
0.204013,0.396567,0.881181,0.135129
0.332403,0.073594,-0.414893,-1.21049
0.843473,0.222156,-0.27357,-0.249174
0.434592,0.139834,-0.400889,-0.222922
0.764218,0.144747,0.247637,-0.321373
0.773892,0.291325,0.576853,0.331454
0.849378,0.366873,0.56133,-0.15163
0.576623,0.427665,-0.099483,-0.606858
0.300618,0.171405,-0.08998,-0.851599
0.329473,0.300847,0.447654,-0.278785
0.210422,0.275578,0.374505,-0.979061
0.882948,0.490501,0.433498,-0.8111
0.860212,0.196933,0.787101,0.798505
0.447318,0.482109,0.443032,-0.691679
0.75172,0.246647,0.944776,-0.010805
0.570565,0.29807,-0.271453,-0.62478
0.991287,0.013779,-0.48001,-0.372349
0.109529,0.241642,-0.030072,-1.286999
0.030335,0.175219,0.05348,-1.936945
0.54493,0.270237,0.12984,-0.954224
0.800244,0.161364,0.745572,0.310964
0.495903,0.250706,-0.442684,-0.739764
0.183978,0.124498,-0.362772,-0.056968
0.797452,0.329992,0.958423,-0.221136
0.898589,0.174304,0.911457,-0.908304
0.020966,0.319203,0.061345,-0.856005
0.600488,0.347784,0.205834,-0.551447
0.257542,0.22034,0.370411,-0.538391
0.12224,0.115541,0.153348,-1.672699
0.856077,0.046845,0.925192,-1.689303
0.691554,0.055222,-0.629399,-0.361467
0.314931,0.19646,-0.080084,-0.481086
0.326436,0.379721,0.426503,-1.064506
0.280034,0.367559,0.805906,-2.218459
0.250553,0.202304,-0.742323,-0.763252
0.236133,0.071031,-0.507933,0.350641
0.028733,0.21297,0.239401,-1.118331
0.702846,0.076844,-0.320022,0.904591
0.566598,0.201465,-0.005609,0.143437
0.471229,0.086503,-0.128198,-0.769589
0.965682,0.203479,0.466972,0.821228
0.322621,0.099565,0.057915,-0.263284
0.748775,0.220249,0.069467,-0.966452
0.207279,0.115236,-0.53937,-0.415622
0.181262,0.427909,0.446188,-0.627995
0.578515,0.475395,-0.343456,-0.87397
0.069978,0.024613,-0.293456,-2.230971
0.72163,0.058915,0.219177,-0.763213
0.947814,0.314153,-0.07043,0.009606
0.554864,0.420768,-0.44287,-1.142545
0.340047,0.169345,-0.080683,-0.189788
0.53135,0.140352,-1.054067,-0.646332
0.221927,0.268879,0.812254,-0.705273
0.541726,0.096193,-0.262402,0.625168
0.613687,0.004654,0.084336,-0.617665
0.272511,0.079316,-0.328013,0.602381
0.623133,0.317601,-0.379075,-0.082219
0.720974,0.221286,0.351968,-1.334165
0.357992,0.260578,-0.371953,-1.420952
0.571603,0.158083,-0.226608,-1.087925
0.285237,0.426398,0.899297,-0.746207
0.885298,0.048539,1.463373,-0.088599
0.976318,0.45362,0.485051,-0.147596
0.153094,0.478965,0.688544,-0.013665
0.616709,0.045457,-0.374396,-0.452752
0.443275,0.2748,0.022599,-0.081557
0.639307,0.129747,0.092817,0.761256
0.913191,0.166796,0.506595,-0.254415
0.786801,0.229648,-0.550413,-1.247352
0.481498,0.032074,-0.595993,-0.436069
0.840299,0.218997,0.139806,0.534572
0.942123,0.169512,0.84817,0.529812
0.519951,0.248844,0.077217,-0.414869
0.783215,0.392126,0.696078,-0.670139
0.957,0.063493,0.043103,-1.657555
0.916152,0.484489,0.810474,0.455152
0.010651,0.087846,-1.107989,-1.410465
0.755322,0.207126,0.357221,-1.011965
0.133608,0.456138,1.062157,-0.362257
0.002625,0.426322,-0.157092,-0.854224
0.962783,0.36643,0.032665,0.188992
0.414466,0.184344,-0.645821,-0.59032
0.467308,0.426825,0.289913,-1.514574
0.976013,0.314046,0.287103,-0.60532
0.404303,0.111009,-0.702954,-1.392712
0.98645,0.178988,-0.071958,-0.59371
0.566308,0.398611,0.081097,0.563243
0.188708,0.006989,0.354496,0.532005
0.348577,0.449332,0.735131,-0.850209
0.396277,0.185092,-0.808725,-0.374995
0.688319,0.001465,-0.456912,-1.111469
0.219654,0.395636,1.122824,0.088325
0.17084,0.054246,-0.774449,-1.334963
0.750164,0.018097,-0.17366,0.134762
0.206897,0.145907,0.345135,-1.037553
0.466178,0.044999,-0.958686,-0.557596
0.543633,0.40499,0.026925,-2.537893
0.099306,0.268696,0.021059,-1.621771
0.842924,0.434958,0.443258,0.223676
0.875792,0.411002,1.133738,0.449102
0.810315,0.153399,0.759977,-0.238127
0.679438,0.45391,0.619727,0.08907
0.608087,0.002457,-0.326031,0.43161
0.043549,0.41149,0.708834,-0.54063
0.948425,0.201511,0.245539,-1.220655
0.024247,0.270848,-0.302463,0.030561
0.42121,0.265385,-0.725702,-0.330329
0.077272,0.181415,-0.162773,-0.580816
0.950637,0.188144,0.474956,-0.365723
0.906569,0.218463,0.438529,0.88418
0.910063,0.248432,0.371824,-0.471034
0.976623,0.430503,0.316227,0.278569
0.270039,0.256565,0.515714,-0.18115
0.123476,0.438132,0.729182,-0.314686
0.572717,0.111421,-0.196653,-0.575929
0.57554,0.124636,0.255818,-1.160935
0.585672,0.382055,-0.316054,0.406232
0.460975,0.086381,-0.281072,-0.60639
0.642451,0.276692,0.909122,-1.579085
0.38854,0.450645,0.768058,0.136957
0.070329,0.322972,0.225536,-1.209387
0.029389,0.352987,0.153146,-1.412414
0.039368,0.388663,0.059925,0.050004
0.150362,0.140612,-0.140633,-1.281395
0.220218,0.492866,0.537765,-0.497409
0.572625,0.073136,-0.205489,-0.184246
0.889006,0.495995,0.703819,-0.395815
0.531731,0.071901,-0.15986,-1.186253
0.503517,0.466209,0.232679,-0.385243
0.07097,0.32903,-0.109812,-0.705635
0.390112,0.10663,-0.697646,-0.69711
0.596658,0.336309,-0.338576,-0.724163
0.91725,0.160388,0.785924,-0.105657
0.018173,0.29131,0.08941,-0.645866
0.307103,0.074846,-0.585851,-0.718935
0.540627,0.003998,-0.328488,-1.090929
0.777066,0.387289,0.79476,-0.173426
0.311727,0.190921,0.285338,-0.97046
0.772396,0.229816,0.325619,-0.826035
0.912917,0.041535,0.116117,0.369853
0.954528,0.083986,0.134411,-0.958381
0.15581,0.12462,-0.054211,-0.940388
0.223377,0.286381,0.262167,-0.981565
0.778332,0.182635,0.531922,0.408515
0.177981,0.443534,0.35711,-0.723732
0.555535,0.342504,-0.886088,-0.455385
0.20911,0.0795,0.110679,-0.534659
0.947951,0.305135,0.262248,0.303374
0.345098,0.370169,-0.272789,-0.780553
0.458701,0.297185,0.252929,-0.898046
0.622293,0.146319,0.468457,-1.027745
0.128389,0.484398,0.3847,-0.473634
0.193866,0.07071,-0.231053,-0.629627
0.813169,0.428229,0.608793,0.229241
0.975738,0.001373,0.276107,0.658008
0.01735,0.016876,-0.912745,-0.156255
0.051667,0.411948,0.556665,-0.391522
0.524361,0.295186,0.019342,0.372761
0.674189,0.355184,0.221898,0.775962
0.307378,0.150698,0.142278,-1.309978
0.048585,0.245029,0.520046,-1.071457
0.863844,0.37583,0.919488,0.548968
0.878676,0.242451,0.186428,0.758946
0.884047,0.185794,0.482813,-1.170816
0.522347,0.393149,0.342964,-1.134975
0.609354,0.025895,-1.027201,-1.514607
0.137316,0.448356,0.928447,-1.071367
0.851133,0.233982,0.619688,0.012063
0.87953,0.064927,0.868079,-0.219857
0.988052,0.115602,0.559086,0.262048
0.276997,0.35433,0.678292,0.500511
0.772503,0.490608,0.419642,-0.789839
0.938201,0.208789,0.134424,-1.09111
0.839612,0.013947,0.772914,-0.326632
0.916213,0.163226,1.273342,0.16345
0.428702,0.096345,-0.938274,-0.903525
0.257954,0.058167,0.212918,-0.21852
0.447257,0.39028,-0.077556,0.784907
0.191836,0.353674,0.507555,0.736828
0.373632,0.062409,-0.44626,-1.326212
0.02295,0.473838,-0.009983,-0.625986
0.201328,0.055879,-0.519717,-0.548096
0.302296,0.38526,0.154789,-1.396082
0.337026,0.469093,0.503094,-1.511618
0.500175,0.022812,0.109221,-1.428323
0.853986,0.050965,1.135047,-0.935983
0.594537,0.44535,-0.424221,-1.313085
0.493202,0.270497,-0.168393,-0.367886
0.71548,0.338048,0.657487,0.797513
0.424949,0.150835,-0.154047,-0.86535
0.954025,0.390341,0.20074,-0.008181
0.866621,0.140261,0.144525,0.024863
0.644526,0.142901,0.050086,-0.02152
0.083085,0.412726,0.673738,-0.592098
0.646159,0.434989,0.673776,0.200898
0.609461,0.364996,0.177567,-1.555213
0.042908,0.039811,-1.266428,-1.717591
0.13106,0.027298,0.045881,-1.394897
0.743877,0.2009,-0.138095,-0.678654
0.838102,0.033066,0.537836,-0.113888
0.251652,0.225772,0.171485,-0.458361
0.559777,0.163378,0.053134,-0.908283
0.349111,0.298848,-0.211388,0.059703
0.622187,0.301045,0.055879,-0.258551
0.483894,0.184771,-0.314597,-1.937089
0.40145,0.245426,-0.655292,-0.578547
0.653559,0.35407,0.421572,-1.131539
0.660014,0.342763,-0.150124,-1.273501
0.323491,0.465064,0.137576,-1.110501
0.133059,0.181308,0.020932,-0.049665
0.489311,0.21033,-0.68733,-1.722518
0.218631,0.332815,0.735294,-2.2764
0.857542,0.267491,0.337044,0.157672
0.43447,0.487602,-0.12067,-1.657389
0.719982,0.162295,-0.012934,-0.09186
0.205966,0.352804,0.793511,-1.584398
0.132006,0.348562,0.366503,-2.10848
0.799603,0.117205,-0.03396,0.812333
0.282872,0.240269,0.091638,-0.68573
0.754742,0.461295,1.127209,-0.279186
0.377752,0.269932,-0.069474,-1.641035
0.275257,0.38378,0.831454,-1.98486
0.59089,0.264012,0.119839,0.333605
0.276814,0.045808,-0.11299,-0.337875
0.509071,0.178134,0.024318,-0.203912
0.25391,0.33164,-0.185738,-0.440399
0.442191,0.497841,-0.366624,0.468647
0.896544,0.089937,0.936931,-1.136336
0.947936,0.487282,0.072455,0.417848
0.828046,0.090608,0.723197,-0.883295
0.879408,0.466178,0.205283,0.391939
0.614054,0.16527,-0.169535,-0.669143
0.20705,0.385977,0.841834,-0.353681
0.831144,0.447532,0.376949,-0.33319
0.361975,0.086229,-0.154499,-0.926411
0.845075,0.379568,0.656107,0.672795
0.370077,0.102022,-0.665993,0.05479
0.954711,0.387594,-0.181612,-0.128316
0.45774,0.247791,0.099953,-0.448055
0.452842,0.065003,-1.12817,-0.038485
0.716823,0.153353,-0.203749,-1.074591
0.052842,0.245441,0.939718,-1.474132
0.520027,0.062638,-0.198992,0.196335
0.863493,0.382254,0.5958,0.062523
0.284627,0.096361,-0.336533,-1.715124
0.019455,0.13048,-0.619376,-1.735897
0.742443,0.054246,-0.119474,-0.702717
0.094057,0.055436,-0.290898,-0.987711
0.077394,0.28275,0.261851,-1.055417
0.565621,0.130495,-0.033661,-0.004084
0.132097,0.345647,0.672987,-1.6612
0.94374,0.134661,0.064267,0.784466
0.552605,0.137179,0.535317,-0.611667
0.611185,0.352361,0.021294,0.348656
0.216281,0.265675,0.006755,-1.880318
0.645075,0.068162,-0.07862,0.661442
0.493935,0.464576,-0.279016,-0.639094
0.489952,0.247639,-0.432286,-0.235116
0.026398,0.089296,-0.185667,-0.546468
0.525002,0.143328,-0.17411,-0.932526
0.046342,0.074083,-0.559208,-1.66328
0.739773,0.033982,-0.270033,0.49453
0.143114,0.304341,-0.009158,-0.86321
0.888792,0.268635,0.338896,-0.343071
0.715679,0.00853,-0.257893,-0.476837
0.081392,0.434607,0.450508,-0.990158
0.150118,0.364904,0.924754,-0.776331
0.742992,0.218601,-0.342669,-0.137978
0.921798,0.143572,0.309598,0.143321
0.158862,0.451911,1.136157,0.604625
0.693126,0.073564,0.003538,-1.119623
0.17406,0.221759,-0.025997,-0.547888
0.509102,0.067033,-0.765893,-2.33151
0.452552,0.273198,0.245365,-0.955739
0.197513,0.470787,0.308589,-0.97382
0.404242,0.262989,-0.254998,-0.050516
0.158877,0.303532,0.546024,-1.064243
0.352682,0.240742,0.106883,-0.002254
0.13962,0.046632,-0.561328,-1.601495
0.368322,0.47039,0.687053,0.406728
0.935988,0.406561,0.528831,0.372482
0.544579,0.14287,0.424724,-1.052551
0.837095,0.076188,0.554021,-0.586901
0.245182,0.187259,-0.639433,-2.257324
0.360479,0.024857,-0.806537,-0.718392
0.544152,0.43389,0.089834,-0.915743
0.588052,0.020737,-0.095521,-0.785823
0.259709,0.460243,1.001933,-0.395552
0.576867,0.336965,0.256309,0.28582
0.139345,0.177874,0.48481,-0.465278
0.489464,0.158938,0.497654,-0.697356
0.325597,0.260914,0.14858,-0.799768
0.432914,0.041703,0.018956,-1.306566
0.190738,0.120623,0.268759,0.455086
0.47834,0.018509,-0.752049,-1.413863
0.685847,0.199069,0.247703,-1.034749
0.765927,0.453574,1.049472,-1.012962
0.590311,0.042023,-0.530273,-0.228482
0.319158,0.423743,0.167674,-1.238308
0.161913,0.317052,0.672171,-0.297438
0.123796,0.120546,0.23657,-1.747695
0.453742,0.215686,-0.045837,-0.752789
0.888685,0.021653,1.264532,0.331182
0.733257,0.398627,0.536574,-0.000205
0.053971,0.495949,0.780218,-0.68603
0.264134,0.062211,-0.727301,-0.400637
0.800641,0.407431,0.545045,-0.591042
0.486458,0.484367,-0.256626,-1.189981
0.957137,0.071565,0.372757,-0.341638
0.150057,0.08246,-0.155474,-1.506524
0.598352,0.455207,0.485521,-0.588298
0.534539,0.094179,-0.126585,-0.85882
0.563287,0.02385,-0.433027,-1.379844
0.234195,0.483803,0.679827,-2.336243
0.97229,0.1505,0.661525,-0.192768
0.886046,0.43621,0.618664,0.014549
0.720668,0.415396,0.878124,-0.552017
0.597055,0.435859,0.960671,-1.891894
0.207553,0.472282,0.030429,-1.64546
0.762264,0.202686,0.432028,-0.4584
0.408072,0.360739,0.309449,0.741581
0.219806,0.060807,-0.432258,-1.422158
0.618738,0.348318,-0.314183,-0.498901
0.227909,0.184115,-0.010513,0.183758
0.688212,0.399084,0.363221,-1.259466
0.496223,0.200748,-0.496964,-0.949563
0.15108,0.216785,-0.201992,-1.330791
0.972976,0.352926,0.096748,-1.107801
0.564096,0.345342,-0.187497,-0.630105
0.661601,0.374929,0.011136,0.302203
